,freq
좋아했습니다,1
상관없는데,1
지해,1
아쉬웠구요,1
따뜻함,1
울타리,1
은감,1
이상한거주워,1
정확했네요,1
좀작,1
만족하며시,1
이신선,1
역사,1
었습,1
맛있구,1
점점,1
키트,1
깨끗하긴한데,1
시온,1
사소한,1
계기,1
건조한,1
깔끔하구,1
만족스럽,1
어두웠는데,1
내신,1
없고이,1
탕꼭,1
룸업글,1
뜨끈해서,1
편리하더라,1
등방,1
힘들수있지만,1
즐거웠어요,1
상처,1
아늑했습니다,1
구용,1
대마시,1
용하길,1
속상한,1
세안,1
낡았으나,1
소형견,1
깊은만큼,1
장판,1
동생,1
듬뿍,1
푹신한,1
저렴히이,1
차단,1
아쉬,1
힘든것,1
만족하여,1
팔이,1
햇던,1
제맛,1
물자체,1
피트,1
천이,1
좋지만,1
이상할게,1
친절했으며,1
일기,1
재미,1
좀못하네요,1
홈페이지,1
일별,1
알았,1
필요없어서,1
불편할줄,1
알뜰한,1
싫고,1
태무,1
껀데,1
안좋을,1
용하기에도,1
다라,1
아닌것,1
음미,1
입력,1
뜨겁고,1
신호,1
되구요,1
찬조,1
질질,1
기대하시면,1
안되지만,1
가스렌지,1
좋으셨,1
흡족했는데,1
오징어채,1
야하고,1
오래되구,1
낡았어,1
고어,1
시급함,1
자반,1
밑반찬,1
불편함을,1
바비큐,1
만족했구요,1
따뜻하지,1
두운,1
리사,1
여친,1
친절하셔,1
시급해,1
상가,1
외풍,1
쏠쏠했습니다,1
용했고,1
용할수있,1
안심,1
빠방,1
패쓰,1
모델,1
물쪽,1
쪽좌,1
약하더군요,1
작정,1
배치,1
유용하게,1
약하다기에,1
애매해서,1
