,freq
방해,3
패스,3
눈썰매,3
마리,3
좀있지만,3
치가,3
과바,3
넉넉히,3
쉬었습,3
훌륭해요,3
좀오래,3
멋지,3
도딱,3
좋았지만,3
같구요,3
낙후,3
짜증,3
끝내주고,3
다음주,3
롯데리아,3
지에스,3
할아버지,3
도해,3
인정,3
널찍하고,3
오름,3
편하게이용,3
방배,3
암막,3
예상,3
비번,3
채널,3
하나로,3
전화해서,3
편리하게잘,3
늦잠,3
고고씽,3
침대시트,3
나하,3
고정,3
호켈,3
급히,3
있더라고요,3
담번,3
좋다,3
좋다는,3
베가,3
안심,3
버스,3
초당,3
있으며,3
옵션,3
없을수도,3
없었는데,3
더라고요,3
길가,3
밤늦게도,3
대교,3
향기도,3
설악,3
부족,3
이전,3
깔끔하였습니다,3
인했는데,3
젓가락,3
나무숲,3
쉬고,3
는가,3
추후,3
테마,3
소도,3
쓰레기통,3
양한,3
그런건,3
고지,3
넓었고,3
다기,3
어그,3
게임방,3
편안해서,3
비발디,3
많구,3
예쁘네요,3
말곤,3
타임,3
약해서,3
이아,3
작아,3
시또,3
주파,3
지대,3
고스,3
작은방,3
불편했네요,3
잡기,3
비도,3
완벽했어요,3
고다,3
안전하게잘,3
택지,3
편할것,3
냉장,3
생선,3
안마,3
도리,3
장난,3
스카,3
빵빵,3
민감,3
구도,3
배치,3
접수,3
따뜻했습니다,3
푹신해,3
없던,3
친절하나,3
용했네요,3
아니어서,3
용할께요,3
무조,3
시비,3
건강,3
깨끗해,3
높습니다,3
방사,3
첫째,3
안되지만,3
있을건,3
없다,3
수리,3
모처럼,3
주로,3
프라이팬,3
넉넉해서,3
식해,2
감기,2
탈수,2
신경안,2
휘팍,2
습기,2
반가웠네요,2
오래되고,2
리필,2
점수,2
만족감,2
여신,2
투룸,2
때꼭,2
냉수,2
싸움,2
그렇습니다,2
목욕탕,2
송정,2
친절하시구요,2
심한,2
해사,2
대한,2
그랬습니다,2
이쁜데,2
번화가,2
답답함이,2
병원,2
가깝더라구요,2
치솔,2
이상은,2
좋은지,2
쵝오,2
튜브,2
용했구요,2
연예인,2
다감,2
호앞,2
윈터스,2
시던,2
좋아서요,2
필요하,2
봄맞이,2
뷔폐도괜챃,2
경연,2
로또,2
일본,2
네오,2
일자,2
고오,2
아래층,2
고저,2
맛있,2
날짜,2
사설,2
시온,2
요망,2
길었네요,2
쓰시,2
포인트,2
많구요,2
중간지점,2
음날등,2
느리고,2
새싹,2
만가,2
좋아했던,2
미숙,2
비성,2
만족해서자,2
뚜껑,2
지구,2
좋아했습니다,2
기대합니다,2
고속도로,2
수납,2
길도,2
과방,2
약함,2
목장,2
남해,2
없을것,2
쇼핑,2
안되는것,2
친절함에,2
정보,2
드라이,2
약하고,2
인재,2
멋있었어요,2
박신영,2
부지,2
스위치,2
외진,2
고작,2
포트,2
좁았습니다,2
자서,2
블라인드,2
유일한,2
즐거웠습니다,2
많았음,2
조끼,2
렌탈,2
프라이버시,2
황호,2
화장지,2
있었네요,2
방기,2
부엌,2
멀지도,2
가구,2
가능하여,2
한우,2
발전,2
펀함이,2
불량,2
제때,2
인구,2
안되어있어서,2
마음껏,2
서핑,2
쿠쿠,2
위기,2
아니였어요,2
없도록,2
따뜻했어요,2
더운,2
아닙니다,2
여태,2
있다는,2
부드러워서,2
괜찮았구요,2
만족했던,2
깨끗하네요,2
오르락내리락,2
야시장,2
용하시는,2
욜토욜,2
출입문,2
남애항,2
막내,2
공급,2
유투브,2
넓다,2
조각,2
빌라,2
약한건,2
편하더라구요,2
편안해요,2
오션월드,2
판단,2
많아러,2
라이트,2
소나타,2
볼링장,2
깔끔했,2
니나,2
같았,2
좋으것,2
고통,2
대학,2
식당가,2
야하는데,2
만족하였습니다,2
아니여서,2
부스러기,2
짱짱,2
멋져,2
적합한,2
전무,2
밤늦게는,2
없을듯,2
용했을,2
별점,2
의방,2
용이합니다,2
전국,2
박동,2
근방,2
좋을텐데,2
조카,2
멀지만,2
기약,2
체감,2
약시,2
용량,2
아름다워요,2
맑고,2
입퇴실,2
기만,2
선사,2
평가,2
활동,2
