,freq
보로,1
딱좋은,1
레일,1
초등,1
어사,1
아쉽,1
수록,1
좋을까,1
값어치,1
모르겠더라고요,1
과제,1
투자,1
여자아이,1
과방,1
안타까웠고,1
비싼,1
용하는걸,1
배관,1
중등,1
미닫이문,1
기뻐,1
꼭재,1
가라,1
이뻤어요,1
인지도,1
돼지,1
다이소,1
운동경기,1
가득했습니다,1
엘지,1
티슈,1
천해,1
알바생,1
깔끔하구요,1
인적,1
콘디션,1
입니다다시오고싶은,1
태모,1
때덕,1
저렴하니가,1
안타깝습니다,1
룸업글,1
알았,1
없었,1
포근해서,1
갈매기,1
처가,1
고기,1
실비,1
바자,1
정직,1
부족하다는거예요,1
궁금해서,1
담번,1
울상,1
이적,1
렁꿀렁,1
같으니잘,1
지은,1
시간대,1
또찿,1
발견,1
간절히,1
작지,1
만방,1
무지막지,1
슈퍼,1
원해요,1
가정,1
타이틀,1
잘맞고요,1
많은것에,1
시어머니,1
맛있다며,1
내부시,1
깨끗하고다시,1
만족스런,1
자연스러운,1
불친절하진,1
놨다,1
좋아했습니다,1
못지않게,1
높았구요,1
예매,1
약재,1
그날그날,1
원하면,1
대로,1
출입구,1
이행,1
재밌었어요,1
입니다수,1
있고라면,1
아주머니,1
같고시내,1
원두,1
추후,1
동일합니다,1
새롭,1
없죠,1
비외,1
불편해서,1
전화하면,1
입니다자,1
땅치,1
주사,1
나열,1
토요코인,1
게리,1
되니,1
다단,1
세벌,1
비서,1
보송보송,1
불도,1
사랑스럽습니다,1
맛있진,1
퀵비,1
친절하게인사,1
편해,1
생략,1
아닐것,1
아쉽게,1
간단하지만,1
친절하고다,1
답답할수도,1
용할수있을거,1
카트,1
독보,1
시원하지,1
제발,1
야해요,1
핸드폰,1
편리했고,1
마다,1
당일치기,1
신의한수,1
있었던,1
도타,1
냉동고,1
빌트,1
상이,1
열거,1
데이,1
평가,1
사모님,1
오거,1
불친절하지도,1
주방,1
신세계,1
깔끔하더라고요,1
인덕션,1
틀수,1
카레,1
훌륭하게잘,1
즐거울,1
내년,1
남지,1
딱입니다,1
방송,1
조언,1
다지,1
가안,1
두시,1
아가,1
부케,1
고저,1
실온,1
민망한,1
보관,1
가전,1
콩나물국,1
아이지,1
연발,1
이여기,1
유일합니다,1
나쁜,1
친절하게안내,1
인승,1
편리하구요,1
일부,1
이그리,1
혀뒤,1
무공,1
작게있어,1
도전,1
최대,1
은재,1
좋으니,1
간편,1
이어도,1
제입,1
아닙니다가,1
전하,1
깨끗하고대로,1
로지은,1
이만,1
넓게있어서,1
대화,1
일등,1
환영,1
청결했어요,1
작네요,1
얇은,1
시마,1
넓어,1
친절함도,1
시끄럽지,1
피곤했는데,1
만족하는,1
이한방,1
