,freq
큰길,3
리지,3
친절함에,3
아니냐라는,3
쾌적한,3
많은거,3
고오,3
깔끔하고가,3
전화기,3
스팟,3
안정감,3
신한,3
관람,3
좋아하는데,3
조용했어요,3
방충,3
스시,3
매력,3
비싸서,3
서서,3
신기한,3
철도,3
편히가,3
카페나,3
마안,3
수구,3
그럴,3
안도,3
입니다잘,3
라그,3
작은방,3
필요한것만,3
혼잡,3
데넘,3
삼일절,3
진짜진짜,3
쾌적하게잘,3
티백,3
좀오래,3
환승,3
하수,3
세이,3
같구요,3
편리해서,3
파워,3
개방,3
기기,3
국제선,3
홍대입구역,3
저절로,3
색감,3
팔레,3
프랑스,3
통일,3
이인상,3
효율,3
전철역,3
일본여행,3
문소리,3
용하시는,3
담번,3
걸레,3
시네마,3
대처,3
발생,3
고참,3
같은거,3
산책로,3
음식물,3
신사동,3
종합,3
구가,3
사고,3
던데,3
신촌,3
박하,3
곰팡이,3
아쉬웠는데,3
우수해서,3
오전,3
편도,3
그랬습니다,3
마포역,3
도록,3
운동복,3
소피텔,3
고급스러운,3
이맘,3
없었음,3
연결해서,3
그렇고,3
놀랬어요,3
지하철도,3
친절하셔,3
제도,3
아티,3
불편했지만,3
서한,3
새로,3
보수,3
적당해서,3
매년,3
없게,3
그랬어요,3
충무로역,3
인생,3
도적,3
이점,3
용했지만,3
한남동,3
좋겠네요,3
차가운,3
없으나,3
도등,3
답답하지,3
문해,3
벽면,3
시기,3
잠자리,3
공지,3
부족한,3
베란다,3
앰버,3
세제,3
많진,3
안됩니다,3
편안해요,3
니엘,3
무섭,3
더기,3
로비나,3
스테이크,3
골든,3
총평,3
만족스럽네요,3
없더라구요,3
깔끔하네요,3
깨끗해,3
오류동역,3
한호,3
휴지,3
시끄럽지도,3
만족스러,3
이적,3
여분,3
멋지고,3
상이,3
만족스러웠던,3
행복하게,3
접근,3
받침,3
작업,3
제이,3
딱좋았어요,3
에두,3
눈앞,3
역대,3
높아,3
서불,3
휴대폰,3
가능해,3
부족,3
애매한,3
편리하게이,3
층컨,3
시트,3
없더라고요,3
동쪽,3
꿀맛,3
답답하게,3
디디,3
물기,3
좋았아요,3
점주,3
초보,3
힘들어요,3
화려하고,3
을지로,3
많았는데,3
필요하면,3
가드,3
냉방,3
스팀,3
전철,3
쾌적했습니다,3
나은,3
꿀팁,3
빠르고,3
집중,3
도도,3
좋다는,3
친절하게대,3
위로,3
없기,3
고깔,3
토마토,3
이런거,3
용하게,3
부합,3
쓰레기,3
귀여운,3
현장,3
적절합니다,3
아쉬웠고,3
행복,3
청결했어요,3
은비,3
소하,3
패드,3
을제,3
조아요,3
족하,3
깔끔해,3
엄청나게,3
프렌치,3
있는지,3
정이,3
좋지는,3
아니었습니다,3
조작,3
가이드,3
아니었지만,3
넓진,3
솔트,3
층간소음,3
방기,3
동이,3
탁월한,3
협소,3
좁았어요,3
좋답니다,3
고생,3
수프,3
연어초밥,3
있었구요,3
이태원역,3
선정릉역,3
데리,3
애기,3
가오,3
락스,3
수납,3
이즈,3
투룸,3
방사,3
만족스러웠,3
도제,3
규제,3
마감,3
입욕,3
불만,3
천합니다,3
꼭대기,3
조카,3
반면,3
감상,3
요하,3
딱좋습니다,3
요구,3
아쉬워용,3
대화,3
엄청난,3
동시,3
뒷쪽,3
가득한,3
여자,3
타임스퀘어,3
퇴근,3
열차,3
드레스,3
시소,3
밤섬,3
구석구석,3
장해,3
편안히잘,3
디지털,3
퇴실,3
같지만,3
용한,3
취소,3
부페,3
머니,3
가로수길,3
딱좋음,3
친절함,3
반영,3
면방,3
여친,3
입니다가,3
도의,3
완벽했어요,3
한쪽,3
숙객,3
킹스,3
블랙,3
아니었어요,3
수리,3
장단점,3
가입,3
방청,3
미터,3
필요하시다면,3
특별히,3
박스,3
더더,3
좋아하시면,3
브룸,3
실시,3
한지,3
이정,3
쾌적하게이,3
예뻐요,3
가보,3
연습,3
을사,3
사소한,3
많더라구요,3
압구정,3
미소,3
용했고,3
사서,3
용했으며,3
레일,3
컨트롤,3
패스,3
헬스,3
편하게사,3
페셔,3
아코르,3
발전,3
불편함을,3
좋앗습니다,3
두기,3
한정,3
놀러,3
소견,3
예뻐,3
수영모,3
방법,3
공간활용,3
프러포즈,3
아프다,3
훌륭합니당,3
있는줄,3
뛰어납니다,3
있어야,3
깔끔하고잘,3
어번,3
엠마,3
요원,3
회원,3
쓰시,3
더욱이,3
저녁식사,3
이하나,3
만족스러웠고,3
자꾸,3
구명조끼,3
전기,3
러닝머신,3
간날,3
정문,3
좋고다,3
학동역,3
가능하니,3
바스,3
전세,3
경도,3
첫날,3
탁트인,3
불빛,3
키트,3
요기,3
요담,3
없더군요,3
이스케이프,3
샌드위치,3
홀덤,3
멋져요,3
광장,3
해산물,3
장사,3
안됨,3
계셔서,3
가능합니,3
차단,3
큐알,3
다발,3
면제,3
있었,3
치면,3
없구요,3
제어,3
넓었고,3
마인드,3
오케이,3
핑거푸드,3
햇살,3
힘들었어요,3
밤낮,2
포케,2
사또,2
맛있었네요,2
감탄,2
같은것도,2
스럽네요,2
대의,2
비직,2
건조해서,2
맛보기,2
간만,2
원하신다면,2
주류,2
수면,2
좋은걸,2
이쁘,2
황홀한,2
상대,2
강도,2
딱딱한,2
유용하게사,2
친절하셨,2
없으,2
지프,2
보유,2
운행,2
필요한거,2
랜덤,2
인스타,2
엘리,2
긴머리,2
넉넉했어요,2
데기,2
레저,2
룸바,2
아쉬웠음,2
단호박,2
번가,2
교촌치킨,2
친절하지,2
투수,2
소통,2
명당,2
아치,2
베이직,2
언덕,2
적합한,2
시끄럽다고,2
활동,2
